ITEM: TIMESTEP
10000000
ITEM: NUMBER OF ATOMS
6086
ITEM: BOX BOUNDS pp pp pp
-29.5011 29.5011
-29.5011 29.5011
-29.5011 29.5011
ITEM: ATOMS id mol type x y z 
2346 15 3 3.83866 -6.81326 -4.97778 
2352 15 8 6.09398 -6.46239 -4.52119 
2350 15 2 5.04927 -7.2033 -4.73151 
2371 15 2 5.55041 -8.21534 -6.00203 
3326 25 2 5.81898 -7.769 -4.55076 
5405 38 2 6.09449 -8.15615 -4.40945 
2372 15 2 6.65044 -7.74112 -4.41998 
5404 38 2 6.64182 -7.15174 -4.48442 
3338 25 3 7.59705 -6.80106 -5.82235 
5343 37 1 10.303 -7.51689 -5.27263 
3330 25 2 8.88703 -7.31491 -5.37893 
2333 15 3 12.3252 -6.37469 -5.65455 
3332 25 2 11.0613 -8.33578 -4.43667 
3333 25 3 13.1126 -7.60407 -5.0116 
4781 33 3 0.279321 -5.51523 -4.25462 
308 2 2 1.43292 -4.28669 -5.36099 
309 2 3 0.58954 -4.74448 -5.12726 
1707 10 3 1.90438 -5.38873 -6.04556 
310 2 3 0.080892 -5.68171 -5.97466 
2348 15 2 4.02382 -5.1173 -5.09309 
2406 15 3 2.60255 -4.56275 -5.84865 
2379 15 2 2.31358 -5.74478 -5.83046 
1706 10 3 2.42498 -5.37197 -4.65926 
2344 15 3 6.34302 -6.12667 -6.09314 
2353 15 3 6.683 -5.0525 -6.09765 
2338 15 3 8.37648 -4.93123 -4.57517 
2354 15 3 6.91081 -5.79552 -4.94657 
2355 15 2 6.42098 -5.22557 -5.54776 
5869 44 2 7.62131 -5.52977 -6.21067 
5403 38 3 8.37138 -5.11465 -5.02443 
2336 15 2 8.76203 -5.39126 -4.85734 
41 1 2 9.07323 -5.1902 -4.27142 
2335 15 2 10.5656 -5.36888 -5.85018 
5398 38 2 11.6422 -5.02574 -5.17458 
2334 15 3 11.741 -6.16123 -5.39683 
307 2 3 1.76496 -3.45355 -4.45761 
306 2 3 2.02135 -3.7504 -5.24519 
2347 15 1 3.9447 -4.06383 -4.72323 
5719 42 1 4.20233 -2.33762 -4.88537 
305 2 2 2.54289 -3.26101 -4.9118 
2351 15 2 5.54678 -4.1571 -4.80327 
47 1 4 6.33638 -2.91077 -4.6846 
43 1 2 6.98856 -3.69045 -5.04962 
5335 37 2 7.66282 -3.21273 -6.22286 
53 1 2 8.40175 -2.18523 -6.16607 
50 1 3 9.14526 -2.53198 -4.9411 
5402 38 2 8.81523 -3.5173 -4.70588 
2821 21 3 9.73543 -2.2481 -4.22175 
39 1 2 10.5771 -3.26966 -4.54732 
5397 38 3 11.5368 -4.18885 -4.46347 
5361 38 3 12.0507 -3.07204 -6.02945 
5360 38 3 12.1226 -3.26093 -4.95964 
5359 38 3 11.7031 -2.85372 -4.55633 
5725 42 1 0.890677 -1.41758 -6.28121 
4775 33 2 0.402772 -1.06699 -5.19575 
5833 44 3 2.88997 -0.800392 -5.8943 
295 2 3 2.42486 -1.96765 -4.65789 
5718 42 1 2.53735 -1.24355 -4.49322 
5321 37 2 5.0794 -1.25395 -5.40113 
5319 37 2 5.42417 -1.00952 -5.54895 
5317 37 2 5.48194 -0.898197 -4.4686 
5385 38 2 5.71192 -0.315234 -5.69917 
5320 37 2 4.75799 -0.564361 -4.98218 
52 1 2 7.04606 -1.97974 -6.08148 
5386 38 3 6.36086 -0.970217 -5.32197 
49 1 3 8.27496 -1.08413 -5.13232 
5387 38 3 6.80077 -0.122056 -5.37259 
2834 21 2 8.9002 -0.510754 -5.289 
2822 21 2 10.1646 -1.91641 -4.77293 
32 1 2 9.97754 -0.825778 -6.0848 
51 1 3 8.97421 -2.02651 -5.83281 
2824 21 2 10.1892 -0.672461 -6.3171 
30 1 2 8.45967 -0.778776 -6.07199 
2815 21 2 12.1386 -1.97674 -4.70815 
37 1 2 11.0708 -1.79541 -4.44498 
2833 21 1 10.8115 -1.09883 -4.22429 
2816 21 2 12.0288 -1.23155 -4.4383 
2829 21 2 12.1011 -1.92965 -5.61821 
2832 21 2 13.0263 -0.396876 -5.39952 
2812 21 3 14.2974 -0.856796 -5.65222 
2830 21 3 12.9948 -1.77243 -5.81759 
2813 21 3 13.3726 -1.01689 -5.17229 
2814 21 3 13.0671 -0.824137 -4.9537 
2811 21 3 13.3814 -1.0655 -4.88193 
3363 25 2 6.45454 -14.9905 -2.5093 
1828 11 2 2.70496 -13.292 -2.96144 
1829 11 2 2.5153 -13.2535 -3.95121 
3360 25 3 5.66993 -14.1165 -3.62024 
3361 25 2 6.10385 -14.1499 -3.7784 
1885 11 2 4.62112 -13.9938 -3.42825 
3359 25 3 5.31077 -13.4177 -3.21978 
3358 25 2 6.2762 -13.2476 -3.04265 
3362 25 3 6.58781 -13.4867 -2.6361 
1884 11 3 6.92295 -13.8159 -2.76986 
1815 11 1 7.20417 -12.7437 -3.55429 
1830 11 3 1.91752 -12.6194 -3.98193 
1870 11 1 1.03404 -11.2334 -2.23159 
1874 11 2 0.334262 -11.0842 -4.02482 
1873 11 2 0.559145 -12.3734 -3.56387 
1893 11 3 0.255413 -12.1389 -2.2752 
1894 11 3 0.498795 -11.8289 -2.56786 
1895 11 3 0.787802 -11.8227 -3.86412 
1891 11 2 2.97051 -12.0356 -3.08955 
1892 11 2 2.64328 -11.2525 -3.62507 
775 4 2 3.05767 -10.852 -3.93024 
1890 11 4 3.85843 -11.9078 -3.33487 
1816 11 2 5.44355 -12.5876 -4.08074 
1882 11 1 8.29564 -12.2077 -3.69554 
3316 25 3 0.977486 -8.57646 -4.20502 
781 4 2 1.84171 -8.96519 -2.88956 
782 4 3 1.74454 -9.71473 -2.23036 
786 4 3 1.51678 -9.02632 -2.26441 
1818 11 2 3.51701 -10.4232 -2.94221 
1876 11 5 3.48545 -9.10093 -3.96527 
785 4 3 2.56002 -9.77771 -2.33288 
784 4 3 2.73752 -9.32273 -2.45226 
3323 25 2 4.82874 -9.91657 -2.84636 
5431 38 2 5.00727 -9.46663 -2.38167 
3328 25 3 7.08268 -9.4822 -4.05849 
3399 25 3 8.12368 -9.41808 -2.55271 
2324 15 3 10.0512 -9.59377 -4.15615 
3402 25 2 9.56744 -10.2074 -3.57711 
3331 25 4 10.4524 -9.81698 -3.95401 
3400 25 3 8.71832 -9.65609 -3.7273 
3405 25 2 8.99998 -9.78808 -2.37712 
3404 25 2 8.7312 -9.53297 -3.76678 
3401 25 3 8.96721 -10.4191 -3.1638 
2323 15 3 10.1744 -8.83647 -2.97863 
2322 15 3 10.3361 -8.78529 -2.31243 
3403 25 2 10.1511 -10.4752 -2.88644 
2321 15 3 11.2532 -8.69731 -2.2403 
2320 15 3 11.1744 -9.11031 -2.17793 
1701 10 3 0.88444 -7.70707 -2.81976 
1702 10 3 1.985 -8.04028 -2.78247 
1700 10 3 0.10326 -7.56447 -2.5141 
790 4 3 0.926549 -6.64913 -2.3015 
1703 10 2 1.28527 -7.15702 -2.94239 
791 4 2 0.0657883 -6.70422 -3.02383 
2376 15 2 3.25854 -7.14432 -3.2733 
1704 10 3 2.85918 -6.74197 -3.06181 
2373 15 4 5.01677 -6.72904 -2.36175 
2375 15 2 4.3081 -7.15054 -2.95184 
5346 37 2 5.31327 -6.92798 -4.0054 
1877 11 1 4.80312 -8.04998 -3.67275 
1883 11 2 4.86957 -7.42388 -2.1673 
5406 38 3 5.17411 -7.16914 -3.44002 
3396 25 3 7.54016 -8.23702 -2.43606 
3397 25 3 7.84381 -8.07908 -2.7569 
3398 25 2 7.82501 -7.47578 -3.28288 
3335 25 2 7.73577 -6.81995 -2.85946 
3334 25 3 10.8289 -7.23615 -3.68147 
4780 33 3 0.0684053 -4.9151 -3.69917 
1943 11 2 2.01232 -6.14327 -2.29996 
2408 15 2 1.9586 -5.23337 -4.16743 
2378 15 2 3.4784 -5.52583 -3.70678 
2377 15 3 3.9151 -6.03675 -3.32555 
2407 15 2 2.25124 -4.37371 -3.06891 
1705 10 2 2.58898 -5.65606 -3.65796 
3337 25 2 4.12293 -4.68473 -2.81613 
5347 37 2 4.85362 -5.01606 -2.96328 
5409 38 2 5.11496 -4.9496 -2.53624 
2337 15 1 8.30731 -5.12774 -3.10494 
42 1 2 7.49467 -4.4386 -3.28924 
3336 25 3 7.11153 -6.22595 -3.11135 
3412 25 3 10.3095 -5.69767 -3.62654 
3413 25 2 10.3681 -6.06564 -2.82906 
5399 38 2 11.8015 -5.16442 -3.76417 
5400 38 2 11.8925 -4.62248 -3.96794 
3450 25 3 10.8203 -4.68536 -2.69234 
3449 25 3 11.1256 -5.36981 -2.63022 
3451 25 2 11.2873 -4.87476 -3.11699 
3411 25 2 10.9935 -4.99872 -2.85591 
3440 25 3 13.5399 -5.02028 -2.11922 
296 2 2 0.122845 -2.67365 -3.66187 
5877 44 2 1.68214 -3.73301 -2.60868 
5415 38 2 3.92931 -3.6901 -3.03504 
5876 44 1 2.3791 -2.8286 -2.8147 
5717 42 1 2.63364 -2.23247 -2.63408 
5414 38 2 4.42109 -3.22487 -2.52765 
3459 25 3 6.10036 -2.37177 -3.58963 
2412 16 1 4.35794 -3.12361 -3.59249 
45 1 2 7.27711 -3.14163 -3.20912 
3488 25 3 8.28617 -2.86392 -2.87782 
46 1 4 6.70167 -2.83898 -3.77773 
3486 25 3 8.04102 -2.89552 -2.58993 
44 1 2 6.414 -2.72661 -2.95056 
40 1 2 9.22356 -4.07609 -3.72272 
3487 25 3 8.84096 -3.27667 -2.67845 
3455 25 2 9.35299 -2.40999 -2.98454 
3444 25 3 9.92362 -4.07421 -2.66837 
3445 25 2 10.2502 -3.56947 -2.91627 
3485 25 3 8.69148 -3.53336 -2.49958 
5401 38 3 10.7113 -3.76134 -4.1075 
5396 38 3 11.4152 -3.78032 -4.08136 
5394 38 2 11.3471 -2.611 -2.35969 
5358 38 3 11.7883 -2.54495 -3.78312 
3441 25 2 12.2216 -4.05446 -2.82029 
3442 25 3 11.0002 -3.00889 -2.42086 
3452 25 2 13.267 -3.07487 -3.00588 
260 2 2 0.72517 -1.07529 -3.71365 
2571 17 2 1.64726 -1.46951 -2.36637 
2568 17 3 1.29781 -1.4361 -2.71529 
2569 17 3 1.94917 -1.69241 -2.45893 
2570 17 3 0.818738 -2.01146 -2.3599 
294 2 2 2.98041 -1.47509 -4.19559 
2410 16 1 2.6792 -0.268455 -2.42786 
292 2 2 3.64522 -0.325735 -3.55359 
2572 17 2 3.86109 -0.575828 -3.0332 
293 2 3 3.39487 -1.54149 -4.18735 
2573 17 5 4.16056 -0.573564 -2.67718 
5318 37 2 5.66537 -1.48184 -3.92261 
3461 25 3 5.88332 -0.694944 -3.57129 
3460 25 3 5.49855 -1.96432 -4.16896 
3462 25 3 5.20547 -0.22153 -2.862 
5312 37 5 6.308 -0.338458 -3.84451 
5389 38 3 6.94925 -0.190975 -2.22086 
2413 16 2 6.98178 -0.860121 -3.59965 
48 1 2 6.39061 -1.78853 -3.05697 
2414 16 3 7.36078 -2.004 -2.57449 
3456 25 3 8.38965 -1.99216 -3.63977 
3458 25 2 7.223 -1.74802 -3.54142 
38 1 2 9.5962 -0.192512 -3.90945 
3457 25 3 8.47299 -1.39993 -3.16356 
2823 21 2 9.96515 -1.08372 -3.68187 
2819 21 2 9.93499 -1.62854 -4.20035 
2820 21 3 10.157 -1.8166 -4.09385 
2807 21 2 12.5292 -0.914984 -2.38649 
2818 21 3 10.8261 -1.03011 -3.92927 
2817 21 3 11.395 -1.25833 -4.01584 
5357 38 3 11.2466 -1.83503 -3.47711 
5353 38 3 11.6322 -0.352699 -2.48621 
5356 38 3 11.0245 -1.62109 -2.86342 
2810 21 3 11.4311 -0.0410438 -4.04085 
5350 38 3 13.3795 -0.794806 -2.83916 
5352 38 3 12.8893 -0.320622 -2.30465 
5351 38 3 13.4825 -0.564982 -2.5494 
5129 36 3 3.94507 -14.908 -1.01762 
1827 11 3 1.13439 -14.6841 -1.49904 
1866 11 3 0.610787 -12.8423 -0.597018 
5128 36 3 2.93333 -14.3323 -0.76972 
5130 36 3 3.87407 -14.6187 -0.491768 
3364 25 2 7.9302 -13.7884 -1.2042 
5441 38 2 9.61148 -13.4887 -1.48957 
1695 10 2 0.330512 -11.4412 -0.352158 
1867 11 3 0.810634 -10.807 -0.0840986 
1868 11 3 2.4689 -12.5861 -0.831331 
1869 11 3 2.10969 -11.8296 -0.130371 
1880 11 1 4.49248 -10.6796 -0.239578 
1881 11 1 5.15381 -11.6742 -2.00093 
5434 38 3 5.31127 -10.9901 -0.198949 
3378 25 6 5.47128 -11.435 -0.876216 
5427 38 2 6.84097 -10.6988 -0.653216 
5435 38 2 7.9024 -11.1913 -0.882856 
5439 38 2 7.34008 -11.7219 -1.4525 
5440 38 1 8.8644 -12.3433 -0.881763 
5444 38 3 10.0382 -11.8234 -0.0606354 
5445 38 3 10.5647 -12.3888 -0.172577 
5446 38 3 11.171 -12.3534 -1.1794 
1925 11 2 1.66565 -8.91817 -0.132149 
783 4 6 0.567902 -9.64589 -1.13672 
5633 41 4 0.730188 -9.03698 -1.30519 
5632 41 3 1.55176 -9.67253 -0.644444 
5630 41 2 1.55302 -10.0669 -0.11906 
5631 41 3 1.50777 -10.4489 -0.279339 
1923 11 2 0.516052 -8.9577 -0.0366716 
1694 10 2 1.26584 -10.1469 -0.0873586 
1879 11 1 3.3164 -10.2717 -1.71105 
1875 11 4 2.36377 -9.90586 -1.36034 
5432 38 1 3.08625 -9.22637 -0.746722 
1819 11 1 2.13998 -10.1682 -0.843651 
3379 25 2 6.06498 -10.3946 -0.496986 
3365 25 3 5.83812 -10.3714 -0.784842 
5430 38 2 6.15717 -10.0969 -1.16003 
1878 11 2 4.37691 -8.73991 -1.78542 
3395 25 2 5.02929 -8.45447 -1.00972 
5429 38 2 5.96847 -9.45975 -1.62461 
5433 38 1 5.4 -8.96068 -1.75856 
3406 25 2 8.06495 -9.47797 -1.78561 
3380 25 2 8.08025 -9.20732 -1.1466 
5425 38 1 9.09069 -10.0007 -0.148395 
5447 38 3 9.73041 -10.4364 -1.11586 
2318 15 3 12.0196 -9.54528 -0.788409 
2319 15 3 11.3118 -9.63116 -1.94465 
2317 15 3 12.0513 -9.37644 -0.579637 
4809 33 2 0.404529 -6.75985 -0.51571 
1924 11 3 0.891399 -8.12065 -0.498788 
1927 11 3 1.44856 -7.48938 -0.163085 
5634 41 3 0.0717597 -8.17767 -1.17574 
1926 11 2 1.91732 -7.39585 -0.356552 
788 4 3 1.85724 -7.65218 -2.08267 
787 4 2 1.51572 -7.9978 -0.81827 
5635 41 3 0.785194 -8.16464 -0.0121142 
3392 25 2 3.0193 -6.70969 -0.953365 
5417 38 3 2.47233 -7.06234 -0.470501 
3393 25 3 3.5835 -8.10003 -0.857897 
789 4 3 2.30309 -6.97522 -1.84099 
3389 25 2 4.92202 -7.18304 -1.0076 
2374 15 3 6.21999 -7.73285 -1.66328 
3384 25 3 5.69095 -6.81724 -0.301754 
5407 38 2 6.02528 -7.14518 -1.25556 
3382 25 3 5.51754 -7.35432 -1.03985 
3383 25 3 5.28631 -6.85062 -0.270401 
3391 25 2 4.27071 -7.96409 -0.213144 
5419 38 2 4.42814 -6.69064 -0.00144055 
5424 38 2 8.31405 -8.1066 -0.853403 
5423 38 2 7.76808 -8.03273 -0.80783 
2306 14 1 7.68429 -7.2209 -0.668585 
5448 38 3 6.83128 -7.4299 -0.137649 
5449 38 3 7.37743 -7.06904 -0.575513 
5422 38 2 7.30663 -7.91423 -0.238132 
3409 25 3 9.98321 -6.83022 -1.31069 
3407 25 2 10.2362 -7.75371 -2.01379 
3408 25 3 9.41405 -7.29725 -1.5945 
3415 25 2 10.6385 -7.62005 -0.309355 
5416 38 4 2.12616 -6.10125 -1.76196 
1942 11 3 2.32955 -5.34266 -1.10358 
5157 36 2 2.2004 -5.94676 -0.0590097 
2304 14 2 5.78431 -5.39685 -1.56801 
5413 38 2 4.59961 -4.72667 -1.75756 
5408 38 3 4.7317 -5.55392 -1.16189 
5348 37 1 5.56584 -4.79909 -0.617736 
2302 14 2 7.09578 -4.30285 -0.598161 
2305 14 1 6.39501 -5.70677 -2.07861 
2300 14 1 6.5865 -4.28387 -1.75289 
3414 25 3 10.2371 -5.5631 -1.80405 
3410 25 3 9.65177 -6.18996 -1.6202 
3436 25 3 9.77327 -4.57621 -0.672056 
3438 25 3 11.7094 -5.37124 -1.06521 
3437 25 2 10.7299 -4.77081 -0.412671 
3448 25 3 11.5126 -5.70761 -1.62982 
3447 25 3 12.3261 -4.68365 -1.62796 
3439 25 3 12.3234 -6.11571 -1.72641 
3443 25 2 14.0325 -4.87877 -1.93842 
2450 16 3 14.7134 -4.68757 -0.743622 
2564 17 3 0.0301614 -3.27056 -0.420831 
1934 11 3 2.14803 -2.3457 -0.316068 
1932 11 2 3.08431 -3.5749 -0.636494 
5716 42 2 4.25019 -2.4229 -1.49306 
3466 25 2 5.84612 -2.38793 -1.55143 
5410 38 4 5.13577 -3.29623 -1.93548 
5412 38 3 4.91634 -3.61342 -2.07932 
2299 14 6 5.10958 -2.47235 -0.109466 
3489 25 3 7.54655 -2.70804 -1.9761 
3490 25 2 7.21417 -2.17525 -1.62195 
5349 37 1 7.29011 -3.35028 -1.4572 
2415 16 3 8.16535 -2.65982 -0.394092 
2420 16 2 9.72639 -3.4015 -0.727702 
3484 25 2 9.84903 -3.53814 -1.87364 
2301 14 1 8.95306 -3.94667 -0.82164 
3480 25 2 9.02451 -2.54552 -0.865865 
3481 25 3 9.34753 -2.37224 -1.276 
3482 25 3 10.2358 -2.82742 -1.51759 
5395 38 8 12.3088 -3.50006 -2.09897 
3483 25 2 11.2044 -2.58279 -1.8023 
3453 25 2 11.0806 -3.31155 -0.743023 
3446 25 2 10.7578 -3.88775 -1.39978 
2483 16 2 12.1429 -3.85595 -0.734225 
2486 16 3 12.3249 -3.01037 -0.447134 
2484 16 2 13.1049 -2.43105 -0.933858 
2433 16 2 13.4912 -2.50583 -1.73007 
2432 16 2 14.2844 -3.92425 -1.03027 
2449 16 3 13.8918 -3.46106 -1.32928 
2448 16 3 13.3791 -2.14856 -1.91902 
2485 16 3 12.6577 -3.18381 -0.05088 
2503 17 2 0.562716 -1.03273 -1.26683 
5900 45 1 1.53676 -0.348827 -0.23259 
2566 17 2 1.54179 -1.18058 -1.02896 
2567 17 3 0.752057 -1.92235 -1.80861 
2500 17 2 2.68107 -0.199098 -1.17606 
5712 42 1 3.76155 -1.08219 -0.239374 
2411 16 1 3.89765 -0.0800411 -1.69266 
5911 45 2 2.47353 -0.339996 -0.63016 
3499 25 3 4.19488 -0.0708103 -1.92929 
2409 16 1 2.97603 -0.743391 -1.713 
3498 25 3 3.79833 -0.296816 -1.2435 
5713 42 2 3.78243 -0.811583 -0.0936239 
5714 42 2 3.06327 -2.09869 -0.0645726 
3464 25 2 5.39501 -1.24121 -0.949093 
5411 38 3 5.28234 -1.79879 -1.73698 
2421 16 2 7.61146 -1.47379 -1.22463 
3491 25 5 7.85536 -0.168348 -0.812958 
3475 25 3 8.15819 -0.356854 -1.02167 
3474 25 3 7.04785 -0.938835 -0.0125823 
2422 16 3 9.06478 -0.31873 -0.719084 
2494 16 5 9.7256 -0.250735 -0.155754 
3478 25 3 9.1211 -0.78195 -0.0876445 
5354 38 3 10.9857 -0.774143 -0.840634 
5355 38 3 10.7897 -1.1201 -1.80304 
2487 16 3 12.5485 -2.09429 -0.654947 
2495 16 3 12.121 -0.906113 -0.0897598 
3454 25 3 10.7682 -1.92288 -1.55045 
5393 38 2 10.7361 -1.25913 -0.728482 
2447 16 3 12.1094 -0.785924 -1.29626 
2490 16 2 13.2272 -0.697183 -0.712154 
2488 16 3 12.9798 -1.30555 -1.16663 
2489 16 3 12.7236 -0.573515 -1.32757 
1825 11 2 1.93795 -15.9157 0.134165 
1826 11 2 1.26847 -15.6076 0.33198 
5136 36 3 3.19657 -15.8294 1.89716 
5132 36 3 3.48505 -15.7347 0.39443 
5134 36 3 3.12744 -15.7385 1.24706 
5135 36 3 3.11056 -15.7124 1.78569 
5133 36 3 3.46479 -15.4768 0.433917 
5141 36 3 5.55373 -14.8443 1.82375 
5131 36 3 4.42541 -15.3848 0.645713 
1824 11 2 1.81131 -13.3339 1.36807 
4605 32 2 2.36817 -13.8413 1.52276 
5142 36 3 5.02787 -13.9776 1.96067 
3368 25 2 6.87937 -13.367 1.82169 
5442 38 3 9.61559 -13.2 0.178247 
5443 38 3 9.4068 -12.7502 0.123276 
1693 10 2 1.97125 -10.9375 1.16617 
5627 41 2 3.38902 -11.9177 1.16952 
1692 10 2 3.61237 -12.13 1.71485 
1820 11 1 3.74674 -10.7502 0.189837 
1823 11 2 3.90455 -11.1748 0.358735 
3366 25 2 5.58152 -11.0177 1.06901 
3377 25 2 5.63122 -12.112 1.27881 
3367 25 5 4.86316 -11.6552 1.4008 
5144 36 3 4.2843 -11.4121 1.32777 
1691 10 3 4.57218 -11.5652 1.42996 
5428 38 2 5.90234 -11.647 0.750105 
5438 38 3 7.29879 -12.1224 0.263172 
5677 41 3 6.99552 -12.1716 1.94159 
5437 38 3 7.42513 -12.0704 0.170104 
5436 38 3 6.93416 -12.134 0.221494 
1922 11 2 0.391052 -9.8433 1.89579 
5629 41 2 1.98538 -10.0321 1.65079 
5152 36 3 3.85762 -8.71881 1.93973 
1822 11 3 5.96239 -10.4608 0.525009 
3381 25 2 6.28952 -9.0267 0.0620293 
3388 25 2 5.65069 -8.52657 0.297755 
3394 25 4 5.37887 -9.05768 0.250683 
5426 38 2 7.16196 -9.26054 0.0752774 
3375 25 3 7.00989 -9.95046 1.02348 
3374 25 3 8.01882 -10.5304 2.08938 
3376 25 3 6.9532 -10.3639 1.47638 
2314 15 3 10.1282 -8.69029 1.37997 
3419 25 3 11.36 -8.86199 1.0079 
3418 25 3 11.5402 -8.48016 1.07277 
2315 15 3 12.0655 -9.25354 0.486691 
2316 15 3 12.9142 -9.26218 0.328751 
5155 36 2 1.75694 -7.66752 0.864999 
5636 41 2 0.672176 -8.11424 1.57703 
1928 11 2 1.66856 -6.56468 0.769343 
5639 41 2 0.469573 -7.30546 1.58293 
5637 41 2 1.50357 -7.1415 1.95844 
5153 36 2 2.94494 -7.8627 1.65175 
5154 36 2 2.35041 -7.01984 0.85434 
5418 38 2 2.20322 -6.57573 0.154229 
5147 36 3 4.19398 -8.42591 1.23748 
5156 36 2 2.75982 -6.96544 1.14587 
3390 25 2 5.29247 -8.30939 1.1535 
5420 38 3 5.77907 -7.11253 0.685541 
3385 25 3 5.76324 -7.258 1.3761 
3387 25 3 5.18984 -7.39242 1.38129 
5421 38 2 6.88372 -6.65326 0.989361 
3386 25 3 6.46784 -6.84038 1.61953 
2312 15 3 7.96668 -7.33644 0.527748 
3417 25 3 10.4144 -7.91621 0.43148 
2313 15 3 8.47193 -8.11078 1.21281 
3420 25 2 9.66156 -8.04101 1.12071 
5450 38 2 8.50433 -7.27924 0.0892101 
5451 38 2 8.50209 -7.72231 0.532568 
3416 25 3 10.1312 -7.5789 0.139606 
3421 25 2 11.049 -7.2771 1.72642 
1948 11 3 0.747848 -5.87007 1.96789 
5158 36 3 2.00297 -4.78684 0.975456 
1944 11 2 1.12992 -4.80384 0.142774 
1930 11 3 3.1509 -4.231 0.122698 
2507 17 1 2.93592 -4.61486 2.07481 
1946 11 3 2.20846 -4.98847 1.97223 
2510 17 3 2.61378 -6.15025 1.93608 
2509 17 2 3.62079 -5.93915 1.64457 
1929 11 3 2.87351 -5.04323 0.477491 
1542 9 2 5.67273 -4.76606 1.9008 
1543 9 3 4.64584 -5.29885 1.74078 
1544 9 2 4.84559 -4.3558 1.80667 
2303 14 2 5.09426 -4.71022 0.506706 
2311 15 3 6.91581 -5.80441 1.33671 
3435 25 3 9.408 -5.77701 0.210907 
3434 25 3 8.83793 -5.24523 0.340746 
1558 9 3 10.4603 -5.5585 1.91406 
1557 9 2 9.82838 -4.26728 1.39328 
3422 25 3 12.3388 -5.25488 1.55106 
2429 16 2 14.3074 -5.7534 1.06642 
2431 16 2 14.4177 -4.55461 0.484784 
2430 16 4 15.881 -5.62479 2.04233 
2451 16 3 14.8248 -4.70053 0.155073 
1941 11 2 1.74909 -3.97531 0.401236 
1940 11 2 1.58749 -2.4239 0.969708 
1938 11 3 0.943804 -2.59433 1.0583 
1937 11 4 0.538515 -2.67817 0.298661 
1931 11 3 4.21347 -4.21061 0.314156 
5160 36 3 2.23057 -3.0138 1.92664 
1933 11 5 3.44712 -2.62995 0.105399 
2298 14 3 5.68124 -3.57322 1.81378 
3465 25 2 6.1233 -2.67504 0.00283653 
4978 34 2 7.15679 -3.06934 1.96773 
2419 16 2 9.85077 -3.5155 1.10129 
1555 9 3 10.2134 -2.74899 1.97563 
1556 9 2 10.1978 -4.12739 1.85078 
2453 16 3 11.0221 -4.03567 0.590495 
2454 16 3 10.8669 -3.27685 1.94119 
2481 16 3 12.63 -2.18538 0.423013 
2452 16 3 11.0492 -3.78573 0.647761 
2482 16 3 11.5859 -2.64083 0.438456 
2434 16 3 12.8316 -2.23687 0.591494 
1935 11 2 1.65885 -2.03651 0.000444246 
5910 45 2 1.51878 -1.59811 0.443596 
1939 11 1 0.249552 -1.40643 1.02274 
1936 11 2 0.890436 -1.61088 0.474383 
5908 45 2 3.88803 -0.37363 0.778837 
5896 45 2 3.00003 -0.0269716 2.10112 
2502 17 2 3.20869 -0.624058 0.0505334 
5901 45 1 3.03224 -0.373621 1.53062 
5710 42 1 5.31986 -0.0315006 0.490595 
3502 25 2 4.52277 -0.242345 0.618079 
3494 25 5 5.12367 -0.304522 0.58607 
5909 45 1 4.48327 -0.821562 1.10647 
2580 17 2 5.77603 -0.923861 1.45905 
5711 42 2 5.07046 -0.848654 0.814852 
5715 42 1 4.23576 -1.92523 0.130795 
3473 25 3 7.28723 -0.993369 0.414165 
5579 40 2 8.39903 -0.704802 1.19239 
2423 16 2 9.90143 -0.299161 0.405234 
5391 38 2 9.67052 -0.0603945 0.575399 
3479 25 3 8.85359 -1.7528 0.070708 
2436 16 2 12.5011 -1.85101 0.276201 
2480 16 2 12.1529 -1.71767 1.40755 
2496 16 3 12.4324 -0.337005 0.160178 
2435 16 3 11.8632 -1.4004 1.23894 
2437 16 1 13.6343 -0.454746 1.12319 
2479 16 2 13.8998 -1.79723 0.448518 
2498 16 2 12.6639 -0.292636 1.92011 
5137 36 3 3.48133 -16.3507 2.54915 
5139 36 3 4.17124 -14.8308 2.51662 
5138 36 3 4.25351 -15.2488 2.39254 
5140 36 3 5.12037 -15.0891 2.33378 
4606 32 2 1.126 -14.182 2.35213 
5143 36 3 4.54145 -12.8707 2.25287 
5671 41 2 5.14511 -13.3814 3.52917 
5672 41 3 6.54287 -13.0977 4.15123 
3803 27 2 6.33324 -14 3.88217 
3369 25 3 8.61825 -13.1526 2.54462 
1689 10 3 1.87335 -11.2318 2.69417 
1921 11 3 1.41424 -11.0009 3.31468 
5145 36 3 3.8098 -10.5891 2.31416 
1687 10 2 2.56804 -11.3676 3.09802 
5669 41 3 3.63037 -11.0929 4.07038 
1688 10 2 2.31026 -11.9494 2.73095 
1690 10 3 3.18038 -11.3973 2.11199 
5680 41 3 5.34358 -10.9203 3.45338 
5679 41 3 5.22712 -11.4744 3.06351 
5670 41 2 5.51192 -12.2593 3.75784 
5681 41 3 5.04743 -11.212 2.56509 
5683 41 2 6.22038 -12.1599 2.72073 
5682 41 2 5.00132 -11.8414 2.65241 
5676 41 3 7.74145 -11.4194 2.72483 
5678 41 2 6.52176 -12.3025 2.28603 
5684 41 2 7.06567 -12.0689 3.01235 
5675 41 2 8.50194 -12.5492 3.03129 
3371 25 3 8.7907 -12.238 4.20603 
3370 25 3 8.71405 -12.1856 3.37039 
